fecha,distribuidora,provincia,municipio,subestacion,tension_kv,disponible_neta
2023-12-15,E-Redes,Asturias,,SE SIENRA,50,0.0
2023-12-15,E-Redes,Asturias,,SE SIENRA,22,5.0
2023-12-15,E-Redes,Asturias,,SE SIENRA,22,5.0
2023-12-15,E-Redes,Asturias,,SE SIENRA,22,5.0
2023-12-15,E-Redes,Asturias,,SE SIENRA,22,5.0
2023-12-15,E-Redes,Asturias,,SE SIENRA,22,5.0
2023-12-15,E-Redes,Asturias,,SE SIENRA,22,4.0
2023-12-15,E-Redes,Asturias,,SE SIENRA,22,5.0
2023-12-15,E-Redes,Asturias,,SE SIENRA,22,5.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,132,30.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,132,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,132,30.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,132,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SAN ESTEBAN,22,0.0
2023-12-15,E-Redes,Asturias,,SE SALAS,132,0.0
2023-12-15,E-Redes,Asturias,,SE SALAS,132,0.0
2023-12-15,E-Redes,Asturias,,SE SALAS,132,0.0
2023-12-15,E-Redes,Asturias,,SE SALAS,132,0.0
2023-12-15,E-Redes,Asturias,,SE SALAS,22,0.0
2023-12-15,E-Redes,Asturias,,SE SALAS,22,0.0
2023-12-15,E-Redes,Asturias,,SE SALAS,22,0.0
2023-12-15,E-Redes,Asturias,,SE SALAS,22,0.0
2023-12-15,E-Redes,Asturias,,SE SALAS,22,0.0
2023-12-15,E-Redes,Asturias,,SE SALAS,22,0.0
2023-12-15,E-Redes,Asturias,,SE SALAS,22,0.0
2023-12-15,E-Redes,Asturias,,SE SALAS,22,0.0
2023-12-15,E-Redes,Valencia,,SE SAGUNTO,20,3.0
2023-12-15,E-Redes,Valencia,,SE SAGUNTO,20,3.0
2023-12-15,E-Redes,Valencia,,SE SAGUNTO,20,3.0
2023-12-15,E-Redes,Valencia,,SE SAGUNTO,20,3.0
2023-12-15,E-Redes,Valencia,,SE SAGUNTO,20,3.0
2023-12-15,E-Redes,Valencia,,SE SAGUNTO,20,3.0
2023-12-15,E-Redes,Asturias,,SE ROMIO,132,0.0
2023-12-15,E-Redes,Asturias,,SE ROMIO,132,0.0
2023-12-15,E-Redes,Asturias,,SE ROMIO,132,0.0
2023-12-15,E-Redes,Asturias,,SE ROMIO,50,0.0
2023-12-15,E-Redes,Asturias,,SE ROMIO,50,0.0
2023-12-15,E-Redes,Asturias,,SE ROMIO,50,0.0
2023-12-15,E-Redes,Asturias,,SE ROMIO,22,0.0
2023-12-15,E-Redes,Asturias,,SE ROMIO,22,0.0
2023-12-15,E-Redes,Asturias,,SE ROMIO,22,0.0
2023-12-15,E-Redes,Asturias,,SE ROMIO,22,0.0
2023-12-15,E-Redes,Asturias,,SE ROMIO,22,0.0
2023-12-15,E-Redes,Asturias,,SE ROMIO,22,0.0
2023-12-15,E-Redes,Alicante,,SE ROJALES,20,0.0
2023-12-15,E-Redes,Alicante,,SE ROJALES,20,0.0
2023-12-15,E-Redes,Alicante,,SE ROJALES,20,0.0
2023-12-15,E-Redes,Alicante,,SE ROJALES,20,0.0
2023-12-15,E-Redes,Alicante,,SE ROJALES,20,0.0
2023-12-15,E-Redes,Alicante,,SE ROJALES,20,0.0
2023-12-15,E-Redes,Alicante,,SE ROJALES,20,0.0
2023-12-15,E-Redes,Alicante,,SE ROJALES,20,0.0
2023-12-15,E-Redes,Alicante,,SE ROJALES,20,0.0
2023-12-15,E-Redes,Asturias,,SE RIBADESELLA,50,6.0
2023-12-15,E-Redes,Asturias,,SE RIBADESELLA,50,6.0
2023-12-15,E-Redes,Asturias,,SE RIBADESELLA,50,5.0
2023-12-15,E-Redes,Asturias,,SE RIBADESELLA,24,6.0
2023-12-15,E-Redes,Asturias,,SE RIBADESELLA,24,6.0
2023-12-15,E-Redes,Asturias,,SE RIBADESELLA,24,6.0
2023-12-15,E-Redes,Asturias,,SE RIBADESELLA,24,6.0
2023-12-15,E-Redes,Asturias,,SE RIBADESELLA,24,6.0
2023-12-15,E-Redes,Asturias,,SE RIBADESELLA,24,6.0
2023-12-15,E-Redes,Asturias,,SE RIBADESELLA,24,6.0
2023-12-15,E-Redes,Asturias,,SE RIBADESELLA,24,6.0
2023-12-15,E-Redes,Asturias,,SE QUINTANA,50,3.0
2023-12-15,E-Redes,Asturias,,SE QUINTANA,50,3.0
2023-12-15,E-Redes,Asturias,,SE QUINTANA,50,3.0
2023-12-15,E-Redes,Asturias,,SE QUINTANA,24,3.0
2023-12-15,E-Redes,Asturias,,SE QUINTANA,24,0.0
2023-12-15,E-Redes,Asturias,,SE QUINTANA,24,3.0
2023-12-15,E-Redes,Asturias,,SE QUINTANA,24,3.0
2023-12-15,E-Redes,Asturias,,SE QUINTANA,24,3.0
2023-12-15,E-Redes,Asturias,,SE QUINTANA,24,3.0
2023-12-15,E-Redes,Asturias,,SE QUINTANA,24,3.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,15.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,3.8
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,7.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,6.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,5.6
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,6.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Valencia,,SE QUART DEL POBLET,20,8.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,132,100.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,132,100.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,132,100.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,132,70.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,132,0.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,132,0.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,132,100.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,132,100.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,50,20.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,50,20.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,50,20.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,50,0.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,10.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,10.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,10.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,10.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,10.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,10.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,10.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,10.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,10.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,10.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,10.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,10.0
2023-12-15,E-Redes,Asturias,,SE PUMARIN,22,10.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,132,100.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,132,100.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,132,100.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,15.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,12.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,12.0
2023-12-15,E-Redes,Asturias,,SE PUERTO DE GIJON,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO,50,0.0
2023-12-15,E-Redes,Asturias,,SE PUERTO,50,0.0
2023-12-15,E-Redes,Asturias,,SE PUERTO,50,0.0
2023-12-15,E-Redes,Asturias,,SE PUERTO,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO,22,5.0
2023-12-15,E-Redes,Asturias,,SE PUERTO,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO,22,9.0
2023-12-15,E-Redes,Asturias,,SE PUERTO,22,4.0
2023-12-15,E-Redes,Huesca,,SE PUEBLA DE RODA,25,0.0
2023-12-15,E-Redes,Huesca,,SE PUEBLA DE RODA,25,0.0
2023-12-15,E-Redes,Huesca,,SE PUEBLA DE RODA,6,0.0
2023-12-15,E-Redes,Huesca,,SE PUEBLA DE RODA,6,0.0
2023-12-15,E-Redes,Asturias,,SE PROAZA CENTRAL,132,0.0
2023-12-15,E-Redes,Asturias,,SE PROAZA CENTRAL,132,0.0
2023-12-15,E-Redes,Asturias,,SE PROAZA CENTRAL,132,0.0
2023-12-15,E-Redes,Asturias,,SE PROAZA CENTRAL,50,0.0
2023-12-15,E-Redes,Asturias,,SE PROAZA CENTRAL,50,0.0
2023-12-15,E-Redes,Asturias,,SE PROAZA CENTRAL,22,0.0
2023-12-15,E-Redes,Asturias,,SE PROAZA CENTRAL,22,0.0
2023-12-15,E-Redes,Asturias,,SE PROAZA CENTRAL,22,0.0
2023-12-15,E-Redes,Asturias,,SE PRIAÑES,50,0.0
2023-12-15,E-Redes,Asturias,,SE PRIAÑES,50,0.0
2023-12-15,E-Redes,Asturias,,SE PRIAÑES,50,0.0
2023-12-15,E-Redes,Asturias,,SE PRIAÑES,50,0.0
2023-12-15,E-Redes,Asturias,,SE PRIAÑES,22,9.0
2023-12-15,E-Redes,Asturias,,SE PRIAÑES,22,6.0
2023-12-15,E-Redes,Asturias,,SE PRIAÑES,22,1.0
2023-12-15,E-Redes,Asturias,,SE PRIAÑES,22,3.71
2023-12-15,E-Redes,Asturias,,SE PRIAÑES,22,9.0
2023-12-15,E-Redes,Asturias,,SE PRIAÑES,22,6.0
2023-12-15,E-Redes,Asturias,,SE PRIAÑES,22,9.0
2023-12-15,E-Redes,Asturias,,SE PRIAÑES,22,0.0
2023-12-15,E-Redes,Asturias,,SE PRAVIA,50,0.0
2023-12-15,E-Redes,Asturias,,SE PRAVIA,50,0.0
2023-12-15,E-Redes,Asturias,,SE PRAVIA,50,0.0
2023-12-15,E-Redes,Asturias,,SE PRAVIA,22,0.0
2023-12-15,E-Redes,Asturias,,SE PRAVIA,22,0.0
2023-12-15,E-Redes,Asturias,,SE PRAVIA,22,0.0
2023-12-15,E-Redes,Asturias,,SE PRAVIA,22,0.0
2023-12-15,E-Redes,Asturias,,SE PRAVIA,22,0.0
2023-12-15,E-Redes,Asturias,,SE PRAVIA,22,0.0
2023-12-15,E-Redes,Asturias,,SE PRAVIA,22,0.0
2023-12-15,E-Redes,Asturias,,SE PRAVIA,22,0.0
2023-12-15,E-Redes,Asturias,,SE PRAVIA,22,0.0
2023-12-15,E-Redes,Asturias,,SE PRAVIA,22,0.0
2023-12-15,E-Redes,Madrid,,SE PINTO AYUDEN,20,11.0
2023-12-15,E-Redes,Madrid,,SE PINTO AYUDEN,20,8.0
2023-12-15,E-Redes,Madrid,,SE PINTO AYUDEN,20,8.0
2023-12-15,E-Redes,Madrid,,SE PINTO AYUDEN,20,8.0
2023-12-15,E-Redes,Madrid,,SE PINTO AYUDEN,20,8.0
2023-12-15,E-Redes,Madrid,,SE PINTO AYUDEN,20,8.0
2023-12-15,E-Redes,Madrid,,SE PINTO AYUDEN,20,8.0
2023-12-15,E-Redes,Madrid,,SE PINTO AYUDEN,20,6.0
2023-12-15,E-Redes,Madrid,,SE PINTO AYUDEN,20,11.0
2023-12-15,E-Redes,Madrid,,SE PINTO AYUDEN,20,8.0
2023-12-15,E-Redes,Madrid,,SE PINTO AYUDEN,20,8.0
2023-12-15,E-Redes,Asturias,,SE PANES,24,0.2
2023-12-15,E-Redes,Asturias,,SE PANES,24,0.2
2023-12-15,E-Redes,Asturias,,SE PANES,24,0.0
2023-12-15,E-Redes,Asturias,,SE PANES,24,0.2
2023-12-15,E-Redes,Asturias,,SE PANES,24,0.2
2023-12-15,E-Redes,Asturias,,SE MIRANDA,132,15.0
2023-12-15,E-Redes,Asturias,,SE MIRANDA,132,0.0
2023-12-15,E-Redes,Asturias,,SE MIRANDA,132,15.0
2023-12-15,E-Redes,Asturias,,SE MIRANDA,22,12.0
2023-12-15,E-Redes,Asturias,,SE MIRANDA,22,5.0
2023-12-15,E-Redes,Asturias,,SE MIRANDA,22,5.0
2023-12-15,E-Redes,Asturias,,SE MIRANDA,22,6.0
2023-12-15,E-Redes,Asturias,,SE MIRANDA,22,2.0
2023-12-15,E-Redes,Asturias,,SE MIRANDA,22,2.0
2023-12-15,E-Redes,Asturias,,SE MIRANDA,22,5.0
2023-12-15,E-Redes,Asturias,,SE MERES,22,3.0
2023-12-15,E-Redes,Asturias,,SE MERES,22,3.0
2023-12-15,E-Redes,Asturias,,SE MERES,22,3.0
2023-12-15,E-Redes,Asturias,,SE MERES,22,3.0
2023-12-15,E-Redes,Asturias,,SE MERES,22,3.0
2023-12-15,E-Redes,Asturias,,SE MERES,22,3.0
2023-12-15,E-Redes,Asturias,,SE MERES,22,3.0
2023-12-15,E-Redes,Asturias,,SE MERES,22,0.0
2023-12-15,E-Redes,Asturias,,SE MERES,22,0.0
2023-12-15,E-Redes,Asturias,,SE MERES,22,3.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,132,0.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,132,0.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,132,0.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,132,0.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,132,0.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,22,4.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,22,4.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,22,4.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,22,4.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,22,4.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,22,4.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,22,4.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,22,4.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,22,4.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,22,4.0
2023-12-15,E-Redes,Asturias,,SE MARUCA,22,4.0
2023-12-15,E-Redes,Zaragoza,,SE LOS VIENTOS,132,0.0
2023-12-15,E-Redes,Zaragoza,,SE LOS VIENTOS,132,0.0
2023-12-15,E-Redes,Asturias,,SE LLOREDA,22,0.0
2023-12-15,E-Redes,Asturias,,SE LLOREDA,22,0.0
2023-12-15,E-Redes,Asturias,,SE LLOREDA,22,0.0
2023-12-15,E-Redes,Asturias,,SE LLOREDA,22,0.0
2023-12-15,E-Redes,Asturias,,SE LLOREDA,22,0.0
2023-12-15,E-Redes,Asturias,,SE LLOREDA,22,0.0
2023-12-15,E-Redes,Asturias,,SE LLOREDA,22,0.0
2023-12-15,E-Redes,Asturias,,SE LLOREDA,22,0.0
2023-12-15,E-Redes,Asturias,,SE LLOREDA,22,0.0
2023-12-15,E-Redes,Asturias,,SE LLANES,50,8.0
2023-12-15,E-Redes,Asturias,,SE LLANES,50,6.0
2023-12-15,E-Redes,Asturias,,SE LLANES,50,8.0
2023-12-15,E-Redes,Asturias,,SE LLANES,24,7.0
2023-12-15,E-Redes,Asturias,,SE LLANES,24,7.0
2023-12-15,E-Redes,Asturias,,SE LLANES,24,7.0
2023-12-15,E-Redes,Asturias,,SE LLANES,24,7.0
2023-12-15,E-Redes,Asturias,,SE LLANES,24,6.0
2023-12-15,E-Redes,Asturias,,SE LLANES,24,7.0
2023-12-15,E-Redes,Asturias,,SE LLANES,24,7.0
2023-12-15,E-Redes,Asturias,,SE LLANES,24,7.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,132,25.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,132,15.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,132,0.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,132,25.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,50,25.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,50,25.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,10.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,10.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,9.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,9.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,9.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,9.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,9.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,9.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,10.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,10.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,9.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,9.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,10.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,9.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,9.0
2023-12-15,E-Redes,Asturias,,SE LANGREO,24,9.0
2023-12-15,E-Redes,Asturias,,SE LA MALVA,50,0.0
2023-12-15,E-Redes,Asturias,,SE LA MALVA,50,0.0
2023-12-15,E-Redes,Asturias,,SE LA MALVA,22,3.0
2023-12-15,E-Redes,Asturias,,SE LA MALVA,22,3.0
2023-12-15,E-Redes,Asturias,,SE LA MALVA,22,3.0
2023-12-15,E-Redes,Asturias,,SE LA MALVA,22,3.0
2023-12-15,E-Redes,Asturias,,SE LA FLORIDA,50,0.0
2023-12-15,E-Redes,Asturias,,SE LA FLORIDA,50,0.0
2023-12-15,E-Redes,Asturias,,SE LA FLORIDA,50,0.0
2023-12-15,E-Redes,Asturias,,SE LA FLORIDA,50,0.0
2023-12-15,E-Redes,Asturias,,SE LA FLORIDA,22,2.0
2023-12-15,E-Redes,Asturias,,SE LA FLORIDA,22,0.0
2023-12-15,E-Redes,Asturias,,SE LA FLORIDA,22,0.0
2023-12-15,E-Redes,Asturias,,SE LA FLORIDA,22,2.0
2023-12-15,E-Redes,Asturias,,SE LA FLORIDA,22,2.0
2023-12-15,E-Redes,Asturias,,SE LA FLORIDA,22,0.0
2023-12-15,E-Redes,Asturias,,SE LA FLORIDA,22,0.0
2023-12-15,E-Redes,Asturias,,SE LA BARCA,132,5.0
2023-12-15,E-Redes,Asturias,,SE LA BARCA,132,5.0
2023-12-15,E-Redes,Asturias,,SE LA BARCA,132,5.0
2023-12-15,E-Redes,Huesca,,SE ISABENA,25,0.0
2023-12-15,E-Redes,Huesca,,SE ISABENA,25,0.0
2023-12-15,E-Redes,Huesca,,SE ISABENA,25,0.0
2023-12-15,E-Redes,Huesca,,SE ISABENA,25,0.0
2023-12-15,E-Redes,Huesca,,SE ISABENA,6,0.0
2023-12-15,E-Redes,Huesca,,SE ISABENA,6,0.0
2023-12-15,E-Redes,Huesca,,SE ISABENA,6,0.0
2023-12-15,E-Redes,Huesca,,SE ISABENA,6,0.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,132,100.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,132,100.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,132,100.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,12.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,9.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,10.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,12.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,12.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,9.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,9.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,9.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,9.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,9.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,10.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,12.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,12.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,9.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,12.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,11.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,9.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,12.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,12.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,12.0
2023-12-15,E-Redes,Asturias,,SE GIJON NORTE,22,12.0
2023-12-15,E-Redes,Alicante,,SE ELCHE,20,1.0
2023-12-15,E-Redes,Alicante,,SE ELCHE,20,1.0
2023-12-15,E-Redes,Alicante,,SE ELCHE,20,1.0
2023-12-15,E-Redes,Alicante,,SE ELCHE,20,1.0
2023-12-15,E-Redes,Alicante,,SE ELCHE,20,0.0
2023-12-15,E-Redes,Alicante,,SE ELCHE,20,0.0
2023-12-15,E-Redes,Alicante,,SE ELCHE,20,1.0
2023-12-15,E-Redes,Asturias,,SE EL VASCO,22,9.0
2023-12-15,E-Redes,Asturias,,SE EL VASCO,22,9.0
2023-12-15,E-Redes,Asturias,,SE EL VASCO,22,9.0
2023-12-15,E-Redes,Asturias,,SE EL VASCO,22,9.0
2023-12-15,E-Redes,Asturias,,SE EL VASCO,22,9.0
2023-12-15,E-Redes,Asturias,,SE EL VASCO,22,9.0
2023-12-15,E-Redes,Asturias,,SE EL VASCO,22,9.0
2023-12-15,E-Redes,Asturias,,SE EL VASCO,22,9.0
2023-12-15,E-Redes,Zaragoza,,SE EL SABINAR,132,0.0
2023-12-15,E-Redes,Zaragoza,,SE EL SABINAR,132,0.0
2023-12-15,E-Redes,Zaragoza,,SE EL SABINAR,15,0.0
2023-12-15,E-Redes,Zaragoza,,SE EL SABINAR,15,0.0
2023-12-15,E-Redes,Zaragoza,,SE EL SABINAR,15,0.0
2023-12-15,E-Redes,Zaragoza,,SE EL SABINAR,15,0.0
2023-12-15,E-Redes,Zaragoza,,SE EL SABINAR,15,0.0
2023-12-15,E-Redes,Zaragoza,,SE EL SABINAR,15,0.0
2023-12-15,E-Redes,Zaragoza,,SE EL SABINAR,15,0.0
2023-12-15,E-Redes,Asturias,,SE CUDILLERO,22,0.0
2023-12-15,E-Redes,Asturias,,SE CUDILLERO,22,0.0
2023-12-15,E-Redes,Asturias,,SE CUDILLERO,22,0.0
2023-12-15,E-Redes,Asturias,,SE CUDILLERO,22,0.0
2023-12-15,E-Redes,Asturias,,SE CUDILLERO,22,0.0
2023-12-15,E-Redes,Asturias,,SE CUDILLERO,22,0.0
2023-12-15,E-Redes,Asturias,,SE CUDILLERO,22,0.0
2023-12-15,E-Redes,Asturias,,SE C.T. NARCEA,50,0.0
2023-12-15,E-Redes,Asturias,,SE C.T. NARCEA,132,12.0
2023-12-15,E-Redes,Asturias,,SE C.T. NARCEA,50,0.0
2023-12-15,E-Redes,Asturias,,SE C.T. NARCEA,50,0.0
2023-12-15,E-Redes,Asturias,,SE CORREDORIA,22,8.0
2023-12-15,E-Redes,Asturias,,SE CORREDORIA,22,8.0
2023-12-15,E-Redes,Asturias,,SE CORREDORIA,22,8.0
2023-12-15,E-Redes,Asturias,,SE CORREDORIA,22,8.0
